,A_持有0050,B_動能Top5,C_動能+濾網,D_0050均線,E_動能+營收混合,F_動能+營收門檻,C_週一開盤成交,C_最差成交
2020,0.24109383622837832,0.9222221214645465,0.9222221214645465,0.24109383622837832,0.8882561622234901,0.7435533978391891,0.8441146286077361,0.6047167254781043
2021,0.2192155570425074,0.6703656315240862,0.6022399204468836,0.035695815424327204,0.744301525594308,0.533252247182342,0.5628489799076712,0.0617410492318633
2022,-0.21219323703269333,-0.3471261588624953,-0.20803776000057228,-0.2030527779089395,-0.07199666387038928,-0.15861845747958747,-0.20195072212074772,-0.30906237577002726
2023,0.275130014180512,1.1029961548091922,0.818299903631647,0.11944271031930564,0.7998421239347571,0.4293604826734476,0.789869254413907,0.3705443280101446
2024,0.4864093623718879,0.10526904783315949,0.10436082230723276,0.41203509111697767,0.10264967075507458,0.03387085847207838,0.04240947058029265,-0.29724294734930656
2025,0.3685733000053164,0.20335239484394685,0.37406212669178607,0.4035295733631419,0.2639919516764857,0.4285810047533942,0.41412868229230004,0.21879181554240357
2026,0.6386405846511598,1.3952540031758507,1.3946792993509107,0.63860124797681,0.7168453941139219,1.501298085654314,1.3480643984436176,0.9637667412683739
