Date,SPY_USD
2006-02-27,88.8961181640625
2006-02-28,88.051513671875
2006-03-01,88.83430480957031
2006-03-02,88.82746887207031
2006-03-03,88.41543579101562
2006-03-06,88.01032257080078
2006-03-07,87.87301635742188
2006-03-08,88.05838775634766
2006-03-09,87.46784973144531
2006-03-10,88.29871368408203
2006-03-13,88.4635238647461
2006-03-14,89.39053344726562
2006-03-15,89.7887954711914
2006-03-16,89.97421264648438
2006-03-17,90.0493392944336
2006-03-20,89.90458679199219
2006-03-21,89.33927154541016
2006-03-22,89.88383483886719
2006-03-23,89.69774627685547
2006-03-24,89.76671600341797
2006-03-27,89.6357192993164
2006-03-28,89.08417510986328
2006-03-29,89.64259338378906
2006-03-30,89.4840316772461
2006-03-31,89.50472259521484
2006-04-03,89.4357681274414
2006-04-04,90.00797271728516
2006-04-05,90.31819152832031
2006-04-06,90.22166442871094
2006-04-07,89.30479431152344
2006-04-10,89.44266510009766
2006-04-11,88.68436431884766
2006-04-12,88.84979248046875
2006-04-13,88.73262023925781
2006-04-17,88.69811248779297
2006-04-18,90.1044921875
2006-04-19,90.2768325805664
2006-04-20,90.40094757080078
2006-04-21,90.41472625732422
2006-04-24,90.24922943115234
2006-04-25,89.87699127197266
2006-04-26,89.89767456054688
2006-04-27,90.33200073242188
2006-04-28,90.63531494140625
2006-05-01,89.89767456054688
2006-05-02,90.57328033447266
2006-05-03,90.23546600341797
2006-05-04,90.55948638916016
2006-05-05,91.35920715332031
2006-05-08,91.24887084960938
2006-05-09,91.42813873291016
2006-05-10,91.37987518310547
2006-05-11,90.2768325805664
2006-05-12,89.09797668457031
2006-05-15,89.27726745605469
2006-05-16,89.14623260498047
2006-05-17,87.45030975341797
2006-05-18,87.00907897949219
2006-05-19,87.62262725830078
2006-05-22,86.95392608642578
2006-05-23,86.29209899902344
2006-05-24,86.98149871826172
2006-05-25,88.05696105957031
2006-05-26,88.50508880615234
2006-05-30,86.93325805664062
2006-05-31,87.90534973144531
2006-06-01,88.74636840820312
2006-06-02,88.93254089355469
2006-06-05,87.63644409179688
2006-06-06,87.42269897460938
2006-06-07,86.7677993774414
2006-06-08,86.69197082519531
2006-06-09,86.41619873046875
2006-06-12,85.4786148071289
2006-06-13,84.48587799072266
2006-06-14,85.14080810546875
2006-06-15,86.94705200195312
2006-06-16,86.3134536743164
2006-06-19,85.63484191894531
2006-06-20,85.92566680908203
2006-06-21,86.562744140625
2006-06-22,86.1818618774414
2006-06-23,86.16804504394531
2006-06-26,86.54888153076172
2006-06-27,85.80105590820312
2006-06-28,86.38268280029297
2006-06-29,88.12767028808594
2006-06-30,88.13459014892578
2006-07-03,88.49465942382812
2006-07-05,87.98916625976562
2006-07-06,88.24539947509766
2006-07-07,87.67066955566406
2006-07-10,87.83684539794922
2006-07-11,88.22461700439453
2006-07-12,87.28287506103516
2006-07-13,85.86335754394531
2006-07-14,85.53099822998047
2006-07-17,85.40635681152344
2006-07-18,85.84261322021484
2006-07-19,87.03358459472656
2006-07-20,86.4381332397461
2006-07-21,85.8287582397461
2006-07-24,87.39366149902344
2006-07-25,87.70526885986328
2006-07-26,87.822998046875
2006-07-27,87.73988342285156
2006-07-28,88.61930847167969
2006-07-31,88.52928924560547
2006-08-01,88.0930404663086
2006-08-02,88.68854522705078
2006-08-03,88.92396545410156
2006-08-04,88.77159118652344
2006-08-07,88.56389617919922
2006-08-08,88.22461700439453
2006-08-09,87.92684936523438
2006-08-10,88.19693756103516
2006-08-11,87.9476318359375
2006-08-14,88.01687622070312
2006-08-15,89.0694351196289
2006-08-16,89.81033325195312
2006-08-17,90.038818359375
2006-08-18,90.49581909179688
2006-08-21,90.1080551147461
2006-08-22,90.10111236572266
2006-08-23,89.85183715820312
2006-08-24,89.77566528320312
2006-08-25,89.886474609375
2006-08-28,90.31578063964844
2006-08-29,90.41964721679688
2006-08-30,90.47505187988281
2006-08-31,90.4612045288086
2006-09-01,91.00133514404297
2006-09-05,91.17443084716797
2006-09-06,90.37116241455078
2006-09-07,89.95574188232422
2006-09-08,90.2119140625
2006-09-11,90.30196380615234
2006-09-12,91.18827819824219
2006-09-13,91.55525970458984
2006-09-14,91.56219482421875
2006-09-15,91.77710723876953
2006-09-18,91.9022445678711
2006-09-19,91.67274475097656
2006-09-20,92.15963745117188
2006-09-21,91.71453094482422
2006-09-22,91.43631744384766
2006-09-25,92.13875579833984
2006-09-26,92.9037857055664
2006-09-27,93.0151138305664
2006-09-28,92.98031616210938
2006-09-29,92.9037857055664
2006-10-02,92.55602264404297
2006-10-03,92.75079345703125
2006-10-04,93.83576965332031
2006-10-05,94.01658630371094
2006-10-06,93.8983383178711
2006-10-09,93.9539794921875
2006-10-10,94.07921600341797
2006-10-11,93.96792602539062
2006-10-12,94.78160858154297
2006-10-13,95.02506256103516
2006-10-16,95.17113494873047
2006-10-17,94.87207794189453
2006-10-18,94.99723052978516
2006-10-19,95.15023040771484
2006-10-20,95.17113494873047
2006-10-23,95.60928344726562
2006-10-24,95.89442443847656
2006-10-25,96.22128295898438
2006-10-26,96.52033996582031
2006-10-27,95.91529846191406
2006-10-30,95.84575653076172
2006-10-31,95.83180236816406
2006-11-01,95.18500518798828
2006-11-02,95.1293716430664
2006-11-03,94.96249389648438
2006-11-06,96.03350067138672
2006-11-07,96.4021224975586
2006-11-08,96.61077880859375
2006-11-09,96.1030502319336
2006-11-10,96.14481353759766
2006-11-13,96.38127136230469
2006-11-14,97.10460662841797
2006-11-15,97.38274383544922
2006-11-16,97.63317108154297
2006-11-17,97.6609878540039
2006-11-20,97.71660614013672
2006-11-21,97.81395721435547
2006-11-22,98.00868225097656
2006-11-24,97.6122817993164
2006-11-27,96.26996612548828
2006-11-28,96.68727111816406
2006-11-29,97.69574737548828
2006-11-30,97.73744201660156
2006-12-01,97.52185821533203
2006-12-04,98.26605224609375
2006-12-05,98.69029235839844
2006-12-06,98.60684204101562
2006-12-07,98.17560577392578
2006-12-08,98.35646057128906
2006-12-11,98.64163970947266
2006-12-12,98.56509399414062
2006-12-13,98.66942596435547
2006-12-14,99.53876495361328
2006-12-15,99.54785919189453
2006-12-18,99.275146484375
2006-12-19,99.46392822265625
2006-12-20,99.40801239013672
2006-12-21,99.04435729980469
2006-12-22,98.4358901977539
2006-12-26,99.01634979248047
2006-12-27,99.66675567626953
2006-12-28,99.45695495605469
2006-12-29,99.04435729980469
2007-01-03,98.86951446533203
2007-01-04,99.07929229736328
2007-01-05,98.28900909423828
2007-01-08,98.74360656738281
2007-01-09,98.65967559814453
2007-01-10,98.9883804321289
2007-01-11,99.42200469970703
2007-01-12,100.17731475830078
2007-01-16,99.98147583007812
2007-01-17,100.0234375
2007-01-18,99.68773651123047
2007-01-19,99.88361358642578
2007-01-22,99.57584381103516
2007-01-23,99.86956787109375
2007-01-24,100.67383575439453
2007-01-25,99.49189758300781
2007-01-26,99.40103149414062
2007-01-29,99.34510040283203
2007-01-30,99.8625717163086
2007-01-31,100.53400421142578
2007-02-01,101.13542175292969
2007-02-02,101.275390625
2007-02-05,101.30331420898438
2007-02-06,101.33125305175781
2007-02-07,101.55512237548828
2007-02-08,101.4222183227539
2007-02-09,100.66683959960938
2007-02-12,100.32418060302734
2007-02-13,101.17041778564453
2007-02-14,101.83479309082031
2007-02-15,101.96768188476562
2007-02-16,101.91870880126953
2007-02-20,102.13552856445312
2007-02-21,102.09357452392578
2007-02-22,102.01663208007812
2007-02-23,101.61801147460938
2007-02-26,101.527099609375
2007-02-27,97.5616683959961
2007-02-28,98.5617446899414
2007-03-01,98.26805114746094
2007-03-02,96.98119354248047
2007-03-05,96.05805969238281
2007-03-06,97.7015609741211
2007-03-07,97.60366821289062
2007-03-08,98.42889404296875
2007-03-09,98.45685577392578
2007-03-12,98.60374450683594
2007-03-13,96.68748474121094
2007-03-14,97.4078140258789
2007-03-15,97.54072570800781
2007-03-16,97.26757049560547
2007-03-19,98.44011688232422
2007-03-20,98.9808120727539
2007-03-21,100.60972595214844
2007-03-22,100.53252410888672
2007-03-23,100.67998504638672
2007-03-26,100.54655456542969
2007-03-27,100.307861328125
2007-03-28,99.57759857177734
2007-03-29,99.68292236328125
2007-03-30,99.70397186279297
2007-04-02,99.81633758544922
2007-04-03,100.8906021118164
2007-04-04,101.00296020507812
2007-04-05,101.27677917480469
2007-04-09,101.41720581054688
2007-04-10,101.53655242919922
2007-04-11,101.12232208251953
2007-04-12,101.57170104980469
2007-04-13,102.03504943847656
2007-04-16,103.00408172607422
2007-04-17,103.27790832519531
2007-04-18,103.40428924560547
2007-04-19,103.37618255615234
2007-04-20,104.35221099853516
2007-04-23,103.958984375
2007-04-24,104.00106048583984
2007-04-25,104.95600891113281
2007-04-26,105.07538604736328
2007-04-27,104.99115753173828
2007-04-30,104.12046813964844
2007-05-01,104.38722229003906
2007-05-02,104.99813842773438
2007-05-03,105.5668716430664
2007-05-04,105.96705627441406
2007-05-07,105.9881820678711
2007-05-08,105.84774780273438
2007-05-09,106.13557434082031
2007-05-10,105.02622985839844
2007-05-11,105.92493438720703
2007-05-14,105.69322967529297
2007-05-15,105.72135162353516
2007-05-16,106.44451904296875
2007-05-17,106.23387908935547
2007-05-18,107.16072082519531
2007-05-21,107.10456085205078
2007-05-22,107.020263671875
2007-05-23,107.03435516357422
2007-05-24,106.06539154052734
2007-05-25,106.50774383544922
2007-05-29,106.89395141601562
2007-05-30,107.76459503173828
2007-05-31,107.65217590332031
2007-06-01,108.18586730957031
2007-06-04,108.19986724853516
2007-06-05,107.7716064453125
2007-06-06,106.6130599975586
2007-06-07,104.68919372558594
2007-06-08,106.05135345458984
2007-06-11,106.23387908935547
2007-06-12,105.07538604736328
2007-06-13,106.64813232421875
2007-06-14,107.3292236328125
2007-06-15,107.93992614746094
2007-06-18,107.81298828125
2007-06-19,108.08094024658203
2007-06-20,106.57896423339844
2007-06-21,107.17122650146484
2007-06-22,106.16288757324219
2007-06-25,105.65519714355469
2007-06-26,104.56924438476562
2007-06-27,106.05709075927734
2007-06-28,106.04298400878906
2007-06-29,106.07826232910156
2007-07-02,107.03729248046875
2007-07-03,107.42517852783203
2007-07-05,107.31229400634766
2007-07-06,107.87646484375
2007-07-09,107.96105194091797
2007-07-10,106.42379760742188
2007-07-11,107.17835235595703
2007-07-12,108.87075805664062
2007-07-13,109.19509887695312
2007-07-16,109.1810302734375
2007-07-17,109.12458801269531
2007-07-18,108.92713165283203
2007-07-19,109.35025787353516
2007-07-20,108.2431411743164
2007-07-23,108.57459259033203
2007-07-24,106.69178009033203
2007-07-25,106.9103775024414
2007-07-26,104.37883758544922
2007-07-27,102.32678985595703
2007-07-30,103.92754364013672
2007-07-31,102.7569580078125
2007-08-01,103.25760650634766
2007-08-02,104.0826187133789
2007-08-03,101.40303039550781
2007-08-06,103.10249328613281
2007-08-07,104.20252227783203
2007-08-08,105.65519714355469
2007-08-09,102.52424621582031
2007-08-10,102.04471588134766
2007-08-13,102.41139221191406
2007-08-14,100.84596252441406
2007-08-15,99.45674133300781
2007-08-16,100.20420837402344
2007-08-17,102.04471588134766
2007-08-20,101.995361328125
2007-08-21,102.19983673095703
2007-08-22,103.41273498535156
2007-08-23,103.32110595703125
2007-08-24,104.59745025634766
2007-08-27,103.62430572509766
2007-08-28,101.34658813476562
2007-08-29,103.33516693115234
2007-08-30,103.06018829345703
2007-08-31,104.07556915283203
2007-09-04,105.1262435913086
2007-09-05,104.21662139892578
2007-09-06,104.45639038085938
2007-09-07,103.0038070678711
2007-09-10,102.80628967285156
2007-09-11,104.00504302978516
2007-09-12,104.27304077148438
2007-09-13,105.00643157958984
2007-09-14,104.99934387207031
2007-09-17,104.43524169921875
2007-09-18,107.509765625
2007-09-19,108.14444732666016
2007-09-20,107.38284301757812
2007-09-21,107.67259979248047
2007-09-24,107.47425079345703
2007-09-25,107.26167297363281
2007-09-26,107.82847595214844
2007-09-27,108.4661865234375
2007-09-28,108.10480499267578
2007-10-01,109.32351684570312
2007-10-02,109.17469787597656
2007-10-03,108.95503997802734
2007-10-04,109.12508392333984
2007-10-05,110.42166137695312
2007-10-08,109.8335952758789
2007-10-09,110.86799621582031
2007-10-10,110.68385314941406
2007-10-11,110.15240478515625
2007-10-12,110.76171112060547
2007-10-15,109.82647705078125
2007-10-16,108.95503997802734
2007-10-17,109.28804779052734
2007-10-18,108.89125061035156
2007-10-19,106.04302215576172
2007-10-22,106.65950012207031
2007-10-23,107.52388763427734
2007-10-24,107.32549285888672
2007-10-25,107.58052062988281
2007-10-26,108.84171295166016
2007-10-29,109.20292663574219
2007-10-30,108.44487762451172
2007-10-31,109.57142639160156
2007-11-01,107.0066146850586
2007-11-02,107.1270523071289
2007-11-05,106.31226348876953
2007-11-06,107.74347686767578
2007-11-07,104.79608154296875
2007-11-08,104.26469421386719
2007-11-09,102.83345031738281
2007-11-12,101.81320190429688
2007-11-13,104.91653442382812
2007-11-14,104.62599182128906
2007-11-15,103.11689758300781
2007-11-16,103.29402160644531
2007-11-19,101.85575103759766
2007-11-20,102.47921752929688
2007-11-21,100.38204956054688
2007-11-23,102.1178970336914
2007-11-26,99.86482238769531
2007-11-27,101.01260375976562
2007-11-28,104.24340057373047
2007-11-29,104.27882385253906
2007-11-30,105.32742309570312
2007-12-03,104.63308715820312
2007-12-04,103.6978759765625
2007-12-05,105.43379974365234
2007-12-06,106.94288635253906
2007-12-07,106.92159271240234
2007-12-10,107.75056457519531
2007-12-11,104.79608154296875
2007-12-12,105.83051300048828
2007-12-13,105.61088562011719
2007-12-14,104.27178955078125
2007-12-17,102.78387451171875
2007-12-18,103.3577880859375
2007-12-19,103.3577880859375
2007-12-20,104.00958251953125
2007-12-21,105.5089340209961
2007-12-24,106.29244995117188
2007-12-26,106.52037048339844
2007-12-27,105.18126678466797
2007-12-28,104.91776275634766
2007-12-31,104.14140319824219
2008-01-02,103.22966766357422
2008-01-03,103.17980194091797
2008-01-04,100.65126037597656
2008-01-07,100.56578063964844
2008-01-08,98.94181823730469
2008-01-09,99.981689453125
2008-01-10,100.6369857788086
2008-01-11,99.82504272460938
2008-01-14,100.6298828125
2008-01-15,98.41476440429688
2008-01-16,97.56710052490234
2008-01-17,95.03855895996094
2008-01-18,94.06270599365234
2008-01-22,93.1082992553711
2008-01-23,95.34481048583984
2008-01-24,96.14971923828125
2008-01-25,94.76074981689453
2008-01-28,96.32777404785156
2008-01-29,96.80496978759766
2008-01-30,96.09268188476562
2008-01-31,97.84490966796875
2008-02-01,99.41903686523438
2008-02-04,98.16542053222656
2008-02-05,95.53711700439453
2008-02-06,94.76790618896484
2008-02-07,95.39469146728516
2008-02-08,94.78211975097656
2008-02-11,95.26646423339844
2008-02-12,96.14971923828125
2008-02-13,97.1325912475586
2008-02-14,96.27787780761719
2008-02-15,96.25651550292969
2008-02-19,96.52719116210938
2008-02-20,96.81211853027344
2008-02-21,96.0072250366211
2008-02-22,96.59844207763672
2008-02-25,97.81637573242188
2008-02-26,98.5500259399414
2008-02-27,98.4502944946289
2008-02-28,97.48875427246094
2008-02-29,95.31634521484375
2008-03-03,95.0884017944336
2008-03-04,94.72513580322266
2008-03-05,95.32347106933594
2008-03-06,93.35047149658203
2008-03-07,92.38890838623047
2008-03-10,91.1708755493164
2008-03-11,94.44737243652344
2008-03-12,93.56412506103516
2008-03-13,93.77070617675781
2008-03-14,92.31766510009766
2008-03-17,91.38459777832031
2008-03-18,95.18097686767578
2008-03-19,92.82337188720703
2008-03-20,94.542724609375
2008-03-24,96.43244934082031
2008-03-25,96.52547454833984
2008-03-26,95.34441375732422
2008-03-27,95.0438003540039
2008-03-28,94.13471221923828
2008-03-31,94.46399688720703
2008-04-01,97.78526306152344
2008-04-02,97.84970092773438
2008-04-03,98.09305572509766
2008-04-04,97.9857406616211
2008-04-07,98.03583526611328
2008-04-08,97.93560791015625
2008-04-09,97.22698211669922
2008-04-10,97.36299133300781
2008-04-11,95.4732666015625
2008-04-14,95.15113830566406
2008-04-15,95.37305450439453
2008-04-16,97.95706176757812
2008-04-17,98.10025024414062
2008-04-18,99.12382507324219
2008-04-21,99.17396545410156
2008-04-22,98.73729705810547
2008-04-23,98.57984161376953
2008-04-24,99.00929260253906
2008-04-25,99.925537109375
2008-04-28,99.94698333740234
2008-04-29,99.55333709716797
2008-04-30,98.96631622314453
2008-05-01,101.01353454589844
2008-05-02,101.292724609375
2008-05-05,100.80594635009766
2008-05-06,101.67926025390625
2008-05-07,99.86827850341797
2008-05-08,99.61060333251953
2008-05-09,99.4244613647461
2008-05-12,100.54113006591797
2008-05-13,100.5554428100586
2008-05-14,100.76300048828125
2008-05-15,102.0228271484375
2008-05-16,102.11589813232422
2008-05-19,102.39505767822266
2008-05-20,101.56472778320312
2008-05-21,99.8467788696289
2008-05-22,99.8611068725586
2008-05-23,98.52253723144531
2008-05-27,99.25265502929688
2008-05-28,99.71078491210938
2008-05-29,100.21184539794922
2008-05-30,100.46239471435547
2008-06-02,99.4244613647461
2008-06-03,98.84464263916016
2008-06-04,98.79459381103516
2008-06-05,100.77018737792969
2008-06-06,97.55620574951172
2008-06-09,97.79244232177734
2008-06-10,97.30567932128906
2008-06-11,95.8741226196289
2008-06-12,96.23918151855469
2008-06-13,97.45602416992188
2008-06-16,97.51329040527344
2008-06-17,97.04083251953125
2008-06-18,96.09598541259766
2008-06-19,96.21773529052734
2008-06-20,94.65593719482422
2008-06-23,94.56239318847656
2008-06-24,94.37535095214844
2008-06-25,94.82135009765625
2008-06-26,92.24597930908203
2008-06-27,91.74241638183594
2008-06-30,92.06615447998047
2008-07-01,92.3539047241211
2008-07-02,90.77129364013672
2008-07-03,90.86479187011719
2008-07-07,89.936767578125
2008-07-08,91.5337905883789
2008-07-09,89.77132415771484
2008-07-10,90.13821411132812
2008-07-11,89.08792877197266
2008-07-14,88.28221893310547
2008-07-15,87.03767395019531
2008-07-16,89.17424011230469
2008-07-17,90.06625366210938
2008-07-18,90.62740325927734
2008-07-21,90.67776489257812
2008-07-22,91.70645141601562
2008-07-23,92.20282745361328
2008-07-24,90.28931427001953
2008-07-25,90.26769256591797
2008-07-28,88.94403839111328
2008-07-29,90.84320831298828
2008-07-30,92.46177673339844
2008-07-31,91.23888397216797
2008-08-01,90.75685119628906
2008-08-04,89.91521453857422
2008-08-05,92.3394775390625
2008-08-06,92.74955749511719
2008-08-07,91.36836242675781
2008-08-08,93.06610870361328
2008-08-11,94.0300521850586
2008-08-12,93.05171203613281
2008-08-13,92.49061584472656
2008-08-14,93.18836975097656
2008-08-15,93.64161682128906
2008-08-18,92.3611068725586
2008-08-19,91.3539810180664
2008-08-20,91.77840423583984
2008-08-21,91.93666076660156
2008-08-22,93.26749420166016
2008-08-25,91.37554168701172
2008-08-26,91.6417007446289
2008-08-27,92.53376007080078
2008-08-28,93.65599060058594
2008-08-29,92.64884948730469
2008-09-02,92.07333374023438
2008-09-03,91.99419403076172
2008-09-04,89.22459411621094
2008-09-05,89.50513458251953
2008-09-08,91.3539810180664
2008-09-09,88.64192199707031
2008-09-10,89.00161743164062
2008-09-11,90.28931427001953
2008-09-12,90.70654296875
2008-09-15,86.39024353027344
2008-09-16,87.8362045288086
2008-09-17,83.88681030273438
2008-09-18,86.3758544921875
2008-09-19,89.80615997314453
2008-09-22,87.77300262451172
2008-09-23,85.77606201171875
2008-09-24,86.051025390625
2008-09-25,87.39678955078125
2008-09-26,87.440185546875
2008-09-29,80.5882339477539
2008-09-30,83.92375183105469
2008-10-01,83.97441101074219
2008-10-02,80.92829132080078
2008-10-03,79.83570098876953
2008-10-06,75.76947784423828
2008-10-07,72.37603759765625
2008-10-08,70.55268096923828
2008-10-09,65.62535858154297
2008-10-10,64.03356170654297
2008-10-13,73.33108520507812
2008-10-14,72.24578857421875
2008-10-15,65.13333129882812
2008-10-16,67.84664154052734
2008-10-17,67.44145202636719
2008-10-20,71.49329376220703
2008-10-21,69.3588638305664
2008-10-22,65.5819320678711
2008-10-23,66.3416976928711
2008-10-24,62.97721862792969
2008-10-27,60.74143600463867
2008-10-28,67.83941650390625
2008-10-29,67.347412109375
2008-10-30,69.67721557617188
2008-10-31,70.06068420410156
2008-11-03,70.26329040527344
2008-11-04,72.65097045898438
2008-11-05,69.59761047363281
2008-11-06,65.74113464355469
2008-11-07,67.91175842285156
2008-11-10,67.02180480957031
2008-11-11,64.95246887207031
2008-11-12,62.094444274902344
2008-11-13,65.96541595458984
2008-11-14,62.67332077026367
2008-11-17,61.84123611450195
2008-11-18,63.00614547729492
2008-11-19,58.96879577636719
2008-11-20,54.591331481933594
2008-11-21,57.536128997802734
2008-11-24,61.52287292480469
2008-11-25,61.97871017456055
2008-11-26,64.37362670898438
2008-11-28,65.18399810791016
2008-12-01,59.41011428833008
2008-12-02,61.69652557373047
2008-12-03,63.179771423339844
2008-12-04,61.718231201171875
2008-12-05,63.621158599853516
2008-12-08,65.84245300292969
2008-12-09,64.75711822509766
2008-12-10,65.19844055175781
2008-12-11,63.62837219238281
2008-12-12,64.38813018798828
2008-12-15,63.490901947021484
2008-12-16,66.47915649414062
2008-12-17,65.83519744873047
2008-12-18,64.60514831542969
2008-12-19,64.32726287841797
2008-12-22,63.50301742553711
2008-12-23,62.84651565551758
2008-12-24,63.21120834350586
2008-12-26,63.575965881347656
2008-12-29,63.39360809326172
2008-12-30,64.89620971679688
2008-12-31,65.82257843017578
2009-01-02,67.80656433105469
2009-01-05,67.72635650634766
2009-01-06,68.1785888671875
2009-01-07,66.13619232177734
2009-01-08,66.40606689453125
2009-01-09,64.98375701904297
2009-01-12,63.42277526855469
2009-01-13,63.53948211669922
2009-01-14,61.540889739990234
2009-01-15,61.56278610229492
2009-01-16,62.04418182373047
2009-01-20,58.769134521484375
2009-01-21,61.3074951171875
2009-01-22,60.35922622680664
2009-01-23,60.6218376159668
2009-01-26,61.03759765625
2009-01-27,61.65760040283203
2009-01-28,63.74372482299805
2009-01-29,61.67219543457031
2009-01-30,60.4176025390625
2009-02-02,60.23522186279297
2009-02-03,61.081363677978516
2009-02-04,60.78230285644531
2009-02-05,61.68678283691406
2009-02-06,63.444698333740234
2009-02-09,63.53219223022461
2009-02-10,60.6218376159668
2009-02-11,60.97924041748047
2009-02-12,61.023033142089844
