Date,1101.TW,1216.TW,1301.TW,2002.TW,2207.TW,2303.TW,2308.TW,2317.TW,2327.TW,2330.TW,2345.TW,2357.TW,2376.TW,2382.TW,2412.TW,2454.TW,2603.TW,2609.TW,2881.TW,2882.TW,2886.TW,2891.TW,2912.TW,3008.TW,3231.TW,3711.TW,^TWII
2006-06-16,5.961896896362305,8.317360877990723,16.16284942626953,10.081352233886719,33.00183868408203,10.619882583618164,39.08761978149414,37.91777038574219,3.899430990219116,28.55280113220215,6.685950756072998,65.58562469482422,6.271355628967285,15.197163581848145,26.7325382232666,101.61219024658203,11.388799667358398,12.459089279174805,,25.591278076171875,7.928462028503418,6.507266044616699,30.96111488342285,319.4757080078125,6.507754802703857,17.026384353637695,6575.73974609375
2006-06-19,6.080083847045898,8.823768615722656,16.604740142822266,10.179866790771484,33.1849365234375,10.591560363769531,37.2038688659668,37.64099884033203,3.916311502456665,28.55280113220215,6.64530611038208,66.46009063720703,6.208642959594727,15.287620544433594,27.097490310668945,98.80799865722656,11.465923309326172,12.553715705871582,,25.521072387695312,7.928462028503418,6.54308557510376,32.24379348754883,301.5042724609375,6.824037551879883,17.0544376373291,6583.009765625
2006-06-20,5.909368991851807,8.440123558044434,16.247831344604492,10.04851245880127,32.91029739379883,10.33668327331543,36.497474670410156,35.057796478271484,3.789705276489258,28.2718448638916,6.238864421844482,64.27388763427734,5.863718032836914,14.89563274383545,26.869396209716797,94.35418701171875,11.183130264282227,12.301380157470703,,24.5732421875,7.776638507843018,6.208765983581543,31.624568939208984,280.5403747558594,6.689858436584473,16.212934494018555,6363.52001953125
2006-06-21,5.883105754852295,7.979755401611328,16.383790969848633,10.179866790771484,32.864524841308594,10.478282928466797,34.84920120239258,35.057796478271484,3.7728261947631836,28.58194923400879,5.9746785163879395,64.53624725341797,5.612864017486572,14.910706520080566,26.823780059814453,92.37474060058594,10.926047325134277,12.049043655395508,,24.327512741088867,7.709163188934326,6.280406475067139,32.420711517333984,262.06829833984375,6.7090253829956055,16.240983963012695,6299.560546875
2006-06-22,6.053820610046387,7.995103359222412,16.621732711791992,10.294798851013184,33.13916015625,10.81811809539795,36.780033111572266,36.62617111206055,3.8825502395629883,29.82240867614746,6.32015323638916,66.63497924804688,5.801004409790039,15.408233642578125,26.869396209716797,98.80799865722656,11.26025676727295,12.175210952758789,,24.748767852783203,7.759771347045898,6.316227912902832,32.68608856201172,271.5517883300781,6.958219051361084,17.362985610961914,6485.1201171875
2006-06-23,5.935633182525635,8.317360877990723,16.417789459228516,10.229124069213867,32.91029739379883,10.591560363769531,37.062591552734375,36.349395751953125,3.7728261947631836,29.253862380981445,6.32015323638916,66.11027526855469,5.659898281097412,15.227317810058594,26.7325382232666,100.78746795654297,11.285964965820312,12.364461898803711,,24.50303077697754,7.759771347045898,6.22070837020874,31.713029861450195,282.0365295410156,6.843205451965332,17.0544376373291,6452.2802734375
2006-06-26,6.0406880378723145,8.501509666442871,16.536752700805664,10.344058990478516,33.13916015625,10.704838752746582,38.38121032714844,36.71842575073242,3.8403480052948,29.460603713989258,6.482730388641357,66.54753112792969,5.879395484924316,15.136856079101562,26.7325382232666,100.9524154663086,11.414505004882812,12.427549362182617,,24.397722244262695,7.7260332107543945,6.280406475067139,31.403423309326172,288.5276794433594,7.054060935974121,17.391035079956055,6523.64990234375
2006-06-27,6.093216896057129,8.562891006469727,16.65572738647461,10.409733772277832,33.13916015625,10.761479377746582,39.55855178833008,36.62617111206055,3.950072765350342,29.667356491088867,6.503052711486816,66.63497924804688,5.89507532119751,15.31777572631836,26.960634231567383,98.97293853759766,11.465923309326172,12.553715705871582,,24.538143157958984,7.8778557777404785,6.34010648727417,32.066871643066406,304.4967346191406,7.169073581695557,17.783737182617188,6572.35986328125
2006-06-28,6.093216896057129,8.53220272064209,16.65572738647461,10.475411415100098,33.41379165649414,10.676518440246582,39.22888946533203,35.61134338378906,3.916311502456665,28.995445251464844,6.462409019470215,66.80988311767578,6.0361809730529785,15.31777572631836,27.05186653137207,96.66356658935547,11.568756103515625,12.711424827575684,,24.08177947998047,7.928462028503418,6.161007404327393,31.845714569091797,322.9688415527344,6.996554851531982,17.61543846130371,6540.89990234375
2006-06-29,6.211405277252197,8.624273300170898,16.72370719909668,10.54108715057373,33.963050842285156,10.761479377746582,40.924259185791016,35.98036575317383,4.0007147789001465,29.305553436279297,6.421762943267822,67.42200469970703,6.0361809730529785,15.197163581848145,26.7325382232666,97.65328979492188,11.620170593261719,12.774510383605957,,24.36261558532715,8.029674530029297,6.256525993347168,31.624568939208984,323.4693603515625,7.101984024047852,17.952035903930664,6607.35986328125
2006-06-30,6.250800609588623,8.654966354370117,16.689716339111328,10.54108715057373,34.32924270629883,10.988036155700684,43.32602310180664,36.9029426574707,4.0007147789001465,30.184202194213867,6.64530611038208,69.52073669433594,6.14592981338501,15.619308471679688,26.686920166015625,98.97293853759766,11.620170593261719,12.806050300598145,,24.854084014892578,8.080282211303711,6.411746501922607,31.403423309326172,345.92950439453125,7.284085273742676,17.952035903930664,6704.37890625
2006-07-03,6.3427252769470215,8.608928680419922,16.72370719909668,10.57392692565918,34.00883483886719,10.988036155700684,42.85509490966797,36.9029426574707,4.042916297912598,30.235881805419922,6.6249847412109375,70.65755462646484,6.09889554977417,15.438385963439941,27.006250381469727,98.47807312011719,11.723006248474121,12.932219505310059,,25.099817276000977,8.063413619995117,6.4714436531066895,31.403423309326172,356.9148254394531,7.2265801429748535,17.61543846130371,6718.46875
2006-07-04,6.368987083435059,8.13321304321289,16.67271614074707,10.57392692565918,34.35485076904297,10.988036155700684,42.94927978515625,37.64099884033203,4.042916297912598,30.39093780517578,6.706273078918457,70.0454330444336,6.114572048187256,15.438385963439941,27.097490310668945,101.11735534667969,11.774423599243164,12.932219505310059,,25.099817276000977,7.9453301429748535,6.435626029968262,31.934179306030273,356.9148254394531,7.399097919464111,17.699583053588867,6734.478515625
2006-07-05,6.355855464935303,8.148557662963867,17.33696746826172,10.57392692565918,34.15711975097656,10.846440315246582,41.9132194519043,36.9029426574707,3.9669535160064697,29.82240867614746,6.746918201446533,68.64625549316406,6.0361809730529785,15.37807846069336,26.915016174316406,99.30284118652344,11.491629600524902,12.67988395690918,,25.099817276000977,7.979067802429199,6.280406475067139,32.1110954284668,348.42694091796875,7.2265801429748535,17.334936141967773,6659.92919921875
2006-07-06,6.303327560424805,8.225286483764648,17.33696746826172,10.52466869354248,33.66280746459961,10.846440315246582,42.05449295043945,36.62617111206055,3.933192253112793,29.51229476928711,6.828206539154053,68.82117462158203,6.051857948303223,14.865477561950684,27.599294662475586,99.63275909423828,11.465923309326172,12.648340225219727,,24.5732421875,7.979067802429199,6.256064414978027,32.28801727294922,354.41741943359375,7.2265801429748535,17.250789642333984,6659.0390625
2006-07-07,6.263932704925537,7.96441125869751,17.298866271972656,10.54108715057373,33.761680603027344,10.874757766723633,42.85509490966797,36.9029426574707,3.9669535160064697,29.408916473388672,6.828206539154053,68.82117462158203,6.0361809730529785,14.835325241088867,26.960634231567383,101.4472427368164,11.465923309326172,12.616798400878906,,24.5732421875,7.979067802429199,6.243893623352051,32.420711517333984,347.92626953125,7.427849292755127,17.194686889648438,6660.5791015625
2006-07-10,6.2245354652404785,7.995103359222412,17.241710662841797,10.656021118164062,33.46508026123047,10.988036155700684,42.80799102783203,37.08745574951172,3.950072765350342,29.408916473388672,6.665627956390381,69.08350372314453,6.130250453948975,14.639330863952637,27.097490310668945,102.43699645996094,11.568756103515625,12.553715705871582,,24.748767852783203,8.046544075012207,6.183035373687744,32.28801727294922,347.92626953125,7.274500846862793,17.419086456298828,6682.42919921875
2006-07-11,6.329591751098633,8.087177276611328,17.222658157348633,10.606764793395996,33.21792984008789,10.874757766723633,42.05449295043945,36.71842575073242,4.093558311462402,29.150495529174805,6.64530611038208,69.95797729492188,6.239999294281006,14.443334579467773,27.27996253967285,99.96266174316406,11.543046951293945,12.553715705871582,,24.92572021484375,8.080282211303711,6.231720924377441,31.97840690612793,340.4395751953125,7.207411289215088,17.194686889648438,6639.09912109375
2006-07-12,6.474043369293213,8.13321304321289,17.14645004272461,10.409733772277832,32.6741828918457,10.81811809539795,42.61962890625,36.533905029296875,4.1273193359375,29.51229476928711,6.706273078918457,68.82117462158203,6.302712917327881,14.443334579467773,26.915016174316406,99.30284118652344,11.465923309326172,12.585258483886719,,25.57127571105957,8.029674530029297,6.268234729766846,31.447647094726562,333.9485168457031,7.264915466308594,16.998336791992188,6634.05908203125
2006-07-13,6.434647083282471,8.16390323638916,17.20360565185547,10.19628620147705,32.179866790771484,10.534923553466797,42.1486930847168,35.61134338378906,4.1273193359375,29.09880828857422,6.54369592666626,67.77179718017578,6.302712917327881,14.262413024902344,26.686920166015625,98.80799865722656,11.465923309326172,12.553715705871582,,25.39195442199707,7.9453301429748535,6.316920280456543,30.784189224243164,335.4503479003906,6.996554851531982,16.66173553466797,6567.56982421875
2006-07-14,6.237667560577393,7.918374061584473,17.013092041015625,9.96641731262207,32.13043975830078,10.251726150512695,40.50041198730469,34.50424575805664,4.0007147789001465,28.478588104248047,6.421762943267822,66.11027526855469,6.14592981338501,13.945809364318848,26.36758804321289,95.01403045654297,11.311670303344727,12.26983642578125,,24.782264709472656,7.759771347045898,6.195207118988037,30.12074089050293,334.4491271972656,6.843205451965332,16.044633865356445,6428.0
2006-07-17,6.119479656219482,7.365927219390869,16.765419006347656,9.91716194152832,32.13043975830078,9.968527793884277,39.79401397705078,33.028133392333984,3.7728261947631836,27.806673049926758,6.035645008087158,65.06092834472656,6.39678430557251,13.900579452514648,26.18511390686035,91.54997253417969,11.106003761291504,11.9859619140625,,24.316017150878906,7.7260332107543945,6.170865535736084,29.98805046081543,314.48089599609375,6.622766017913818,14.922633171081543,6257.7705078125
2006-07-18,6.066952705383301,7.059015274047852,16.765419006347656,10.015674591064453,32.08100128173828,10.025167465209961,39.134708404541016,33.30489730834961,3.6968631744384766,27.961732864379883,6.157577037811279,56.04054641723633,6.39678430557251,14.051344871520996,26.18511390686035,92.8696060180664,11.157422065734863,12.017501831054688,,24.280162811279297,7.776638507843018,6.134349822998047,30.16497039794922,336.44598388671875,6.603598117828369,15.427531242370605,6285.28076171875
2006-07-19,6.1326117515563965,7.411965847015381,16.765419006347656,9.91716194152832,31.932706832885742,10.166767120361328,40.029476165771484,33.212646484375,3.7728261947631836,27.806673049926758,6.096611022949219,65.58562469482422,6.208642959594727,13.870424270629883,26.36758804321289,91.71492004394531,11.208839416503906,12.112127304077148,,24.387752532958984,7.759771347045898,6.097837448120117,30.38611602783203,337.4471130371094,6.66110372543335,15.455583572387695,6277.2109375
2006-07-20,6.093216896057129,7.918374061584473,16.860673904418945,10.04851245880127,31.932706832885742,10.42164421081543,41.30100631713867,35.15005874633789,3.916311502456665,29.0471248626709,6.259187698364258,68.20903778076172,6.365425109863281,14.171957015991211,26.36758804321289,95.34391784667969,11.36308765411377,12.26983642578125,,25.105039596557617,7.8609843254089355,6.158694267272949,31.875181198120117,343.4376525878906,6.843205451965332,16.325130462646484,6443.71044921875
2006-07-21,6.053820610046387,7.841643333435059,16.822574615478516,10.015674591064453,31.83384895324707,10.33668327331543,40.83007049560547,34.68876647949219,3.899430990219116,28.37520408630371,6.54369592666626,66.72242736816406,6.334070205688477,14.322722434997559,26.458829879760742,94.35418701171875,11.285964965820312,12.301380157470703,,25.46368408203125,7.709163188934326,5.963952541351318,31.08412742614746,348.92755126953125,6.900711536407471,15.988530158996582,6419.97998046875
2006-07-24,6.106348991394043,7.918374061584473,16.860673904418945,10.114191055297852,31.932706832885742,10.166767120361328,40.877166748046875,33.48942947387695,3.8825502395629883,27.341510772705078,6.462409019470215,64.18644714355469,6.2243218421936035,14.021190643310547,26.504451751708984,94.35418701171875,11.26025676727295,12.301380157470703,,25.678869247436523,7.624819278717041,5.963952541351318,30.665319442749023,348.42694091796875,6.996554851531982,15.70803451538086,6359.60009765625
2006-07-25,6.145744800567627,8.025792121887207,16.9368839263916,10.2127046585083,32.22930908203125,10.195086479187012,41.34809494018555,33.67393112182617,3.916311502456665,27.806673049926758,6.421762943267822,64.71112823486328,6.3497490882873535,14.217184066772461,26.595678329467773,96.33365631103516,11.234546661376953,12.490632057189941,,25.929920196533203,7.7878193855285645,6.0613226890563965,30.991058349609375,346.9306640625,7.092400074005127,15.623882293701172,6390.96044921875
2006-07-26,5.88888692855835,7.368823051452637,17.089296340942383,9.84142780303955,32.6741828918457,9.979732513427734,39.9173469543457,33.67393112182617,3.899430990219116,27.719850540161133,6.259187698364258,55.73760986328125,6.428140640258789,13.652175903320312,23.785137176513672,81.97756958007812,10.4995756149292,12.422935485839844,,24.530960083007812,7.769707679748535,5.455360412597656,30.758390426635742,340.9401550292969,6.283873558044434,15.70803451538086,6376.3603515625
2006-07-27,5.978498935699463,7.470162391662598,17.14645004272461,9.822761535644531,33.613380432128906,9.979732513427734,40.410709381103516,33.67393112182617,4.0007147789001465,27.873868942260742,6.299831867218018,56.191993713378906,6.578799724578857,13.73913860321045,24.516990661621094,85.40524291992188,10.619705200195312,12.485523223876953,,24.360137939453125,7.878375053405762,5.433629989624023,32.107852935791016,348.92755126953125,6.696906089782715,16.269039154052734,6459.22021484375
2006-07-28,6.316460609436035,8.041139602661133,17.20360565185547,10.117436408996582,33.31679153442383,10.166767120361328,42.1486930847168,35.426822662353516,3.950072765350342,28.11678695678711,6.381119728088379,64.361328125,6.578799724578857,14.051344871520996,27.827383041381836,98.97293853759766,11.388799667358398,12.553715705871582,,25.356096267700195,7.950819492340088,6.195207118988037,31.875181198120117,346.9306640625,7.14017391204834,16.128786087036133,6480.0400390625
2006-07-31,6.3427252769470215,7.918374061584473,17.222658157348633,10.117436408996582,32.87190246582031,10.195086479187012,41.58356857299805,35.79585266113281,3.9669535160064697,28.323528289794922,6.401442050933838,64.361328125,6.595541000366211,14.096571922302246,27.508052825927734,98.47807312011719,11.414505004882812,12.427549362182617,,25.105039596557617,7.932709217071533,6.2073798179626465,31.875181198120117,344.43328857421875,7.224424362182617,16.10073471069336,6454.55029296875
2006-08-01,6.355855464935303,8.028569221496582,17.18455696105957,10.04050064086914,32.37759780883789,10.110129356384277,41.67775344848633,35.334564208984375,3.933192253112793,28.478588104248047,6.421762943267822,64.27388763427734,6.61228084564209,14.141801834106445,27.553674697875977,97.32337951660156,11.465923309326172,12.490632057189941,,25.176767349243164,8.005151748657227,6.256064414978027,31.64252281188965,339.93902587890625,7.224424362182617,16.128786087036133,6441.43017578125
2006-08-02,6.132124423980713,7.574119567871094,17.165502548217773,10.002029418945312,32.575321197509766,10.304300308227539,41.48938751220703,35.70359420776367,3.8825502395629883,28.37520408630371,6.828206539154053,64.9734878540039,6.746199131011963,14.50363826751709,27.599294662475586,98.8520736694336,11.388799667358398,12.490632057189941,,25.57127571105957,7.950819492340088,6.195207118988037,32.107852935791016,347.92626953125,7.203363418579102,16.240983963012695,6471.39013671875
2006-08-03,6.329591751098633,7.7766923904418945,17.032142639160156,10.059733390808105,32.03158187866211,10.567765235900879,41.9132194519043,36.164878845214844,3.950072765350342,28.37520408630371,6.726593971252441,64.88603973388672,6.796417713165283,14.512431144714355,27.371196746826172,97.35431671142578,11.388799667358398,12.616798400878906,,25.39195442199707,8.05948543548584,6.122180461883545,32.29397964477539,346.43011474609375,7.213893890380859,16.240983963012695,6462.2900390625
2006-08-04,6.329591751098633,7.6664958000183105,16.860673904418945,10.059733390808105,31.932706832885742,10.479942321777344,41.63066482543945,36.164878845214844,3.933192253112793,28.37520408630371,6.604660511016846,64.79857635498047,7.265138149261475,14.561018943786621,27.371196746826172,100.34986114501953,11.26025676727295,12.67988395690918,,25.535409927368164,7.878375053405762,6.024810314178467,31.875181198120117,354.41741943359375,7.076988697052002,16.044633865356445,6442.580078125
2006-08-07,6.237667560577393,7.5405592918396,16.89877700805664,10.021262168884277,31.685556411743164,10.421395301818848,40.877166748046875,35.79585266113281,3.933192253112793,28.220155715942383,6.828206539154053,64.01153564453125,7.332096576690674,14.318069458007812,27.143110275268555,102.97091674804688,11.106003761291504,12.522173881530762,,25.427818298339844,7.769707679748535,5.951780796051025,32.061317443847656,354.41741943359375,6.739986896514893,15.70803451538086,6416.580078125
2006-08-08,6.290194988250732,7.713723659515381,17.089296340942383,10.0982027053833,32.179866790771484,10.59703540802002,42.1486930847168,36.164878845214844,3.933192253112793,28.685331344604492,7.2956109046936035,64.88603973388672,7.399056911468506,14.463841438293457,27.462440490722656,104.84310150146484,11.26025676727295,12.616798400878906,,25.901493072509766,7.932709217071533,6.04915189743042,32.340511322021484,356.9148254394531,6.761051654815674,16.10073471069336,6502.10986328125
2006-08-09,6.355855464935303,7.902632713317871,17.33696746826172,10.136673927307129,32.08100128173828,10.743403434753418,43.32602310180664,36.71842575073242,4.0597968101501465,28.84037971496582,7.275289535522461,66.1977310180664,7.2818779945373535,14.803975105285645,27.78176498413086,106.71532440185547,11.337379455566406,12.648340225219727,,25.67560577392578,8.13193130493164,6.03892707824707,31.92171859741211,381.8722839355469,6.929550647735596,16.97028350830078,6573.18994140625
2006-08-10,6.303327560424805,7.871147155761719,17.260761260986328,10.117436408996582,31.83384895324707,10.83122444152832,44.03242874145508,37.82550811767578,4.093558311462402,29.35723114013672,7.112712860107422,66.2851791381836,7.064257621765137,15.095518112182617,27.6364803314209,106.71532440185547,11.36308765411377,12.553715705871582,,25.525020599365234,8.11382007598877,6.052560329437256,32.107852935791016,401.8014831542969,7.1823015213012695,17.026384353637695,6578.57958984375
2006-08-11,6.329591751098633,7.6664958000183105,17.18455696105957,10.002029418945312,31.636123657226562,10.772676467895508,44.03242874145508,38.10228729248047,4.042916297912598,29.667356491088867,7.15335750579834,67.15965270996094,7.164698600769043,15.030729293823242,27.53635025024414,106.52810668945312,11.414505004882812,12.522173881530762,,25.562665939331055,8.11382007598877,6.107086658477783,32.061317443847656,398.4693908691406,7.361330509185791,16.745885848999023,6571.06982421875
2006-08-14,6.421514987945557,7.6664958000183105,17.108346939086914,10.04050064086914,31.636123657226562,10.772676467895508,44.833011627197266,39.67066192626953,4.0597968101501465,29.77071762084961,7.2143235206604,68.20903778076172,7.315357208251953,14.739189147949219,27.2860164642334,106.90253448486328,11.626761436462402,12.648340225219727,,25.713254928588867,8.095710754394531,6.216141223907471,32.061317443847656,399.0237731933594,7.5192999839782715,16.97028350830078,6611.86962890625
2006-08-15,6.395251750946045,7.650753021240234,17.108346939086914,10.04050064086914,31.636123657226562,10.801950454711914,44.40917205810547,39.57840347290039,4.1273193359375,29.77071762084961,7.53947639465332,67.59690856933594,7.332096576690674,14.917352676391602,27.336082458496094,108.02589416503906,11.626761436462402,12.648340225219727,,25.03559684753418,7.9870429039001465,6.284302234649658,31.64252281188965,394.0226135253906,7.561423301696777,17.391035079956055,6615.099609375
2006-08-16,6.460911750793457,8.185992240905762,17.14645004272461,9.860115051269531,31.636123657226562,11.006867408752441,42.47386169433594,39.57840347290039,4.304566383361816,30.494308471679688,7.5191545486450195,68.12158966064453,7.365577697753906,15.192697525024414,27.235952377319336,110.08528137207031,11.626761436462402,12.610686302185059,,25.073251724243164,8.023263931274414,6.297934532165527,32.01478958129883,387.9068298339844,7.624612331390381,17.783737182617188,6696.5986328125
2006-08-17,6.474043369293213,8.35915756225586,17.013092041015625,10.078967094421387,31.685556411743164,11.241055488586426,43.65568542480469,43.00292205810547,4.3636474609375,30.85610580444336,7.47851037979126,69.95797729492188,7.2818779945373535,15.516639709472656,27.08575439453125,112.33192443847656,11.596641540527344,12.648340225219727,,24.92266082763672,7.805931568145752,6.2297749519348145,31.5029239654541,372.9033508300781,8.151172637939453,18.96183967590332,6733.4287109375
2006-08-18,6.487174034118652,8.185992240905762,17.108346939086914,10.175141334533691,32.03158187866211,11.153233528137207,43.98533630371094,42.10468673706055,4.2708048820495605,30.804420471191406,7.397223472595215,69.7830810546875,7.1479573249816895,15.87297248840332,26.985620498657227,112.70635986328125,11.656881332397461,12.711424827575684,,24.997949600219727,7.932709217071533,6.216141223907471,32.57318115234375,372.9033508300781,7.982674598693848,18.54109001159668,6721.048828125
2006-08-21,6.263932704925537,7.871147155761719,16.879732131958008,10.04050064086914,31.636123657226562,10.772676467895508,42.52544021606445,40.19593048095703,4.0007147789001465,29.925779342651367,6.889169216156006,66.91020202636719,6.6792402267456055,15.257491111755371,26.885486602783203,106.15367126464844,11.50627613067627,12.459089279174805,,24.470882415771484,7.606706619262695,6.093454360961914,31.549453735351562,359.56304931640625,7.582486629486084,17.334936141967773,6505.8896484375
2006-08-22,6.185140609741211,8.185992240905762,17.108346939086914,10.078967094421387,31.98214340209961,10.86049747467041,44.50335693359375,40.86960220336914,4.144199848175049,30.39093780517578,6.929813861846924,68.37325286865234,6.829899311065674,15.225096702575684,27.135822296142578,109.71087646484375,11.50627613067627,12.490632057189941,,24.847362518310547,7.896486282348633,6.175246715545654,31.82865333557129,370.1257019042969,7.87736177444458,17.81178855895996,6590.169921875
2006-08-23,6.0406880378723145,8.280447006225586,17.032142639160156,10.0982027053833,32.03158187866211,10.772676467895508,44.55046463012695,40.420494079589844,4.0597968101501465,30.029151916503906,7.051746845245361,67.78802490234375,6.729459762573242,15.225096702575684,27.135822296142578,110.45972442626953,11.32554817199707,12.396005630493164,,24.583824157714844,7.73348331451416,6.093454360961914,31.36332130432129,369.5653381347656,7.750985145568848,18.120338439941406,6556.2998046875
2006-08-24,6.158876895904541,8.15450668334961,17.14645004272461,10.155908584594727,32.37759780883789,10.743403434753418,44.03242874145508,40.645057678222656,4.1273193359375,29.408916473388672,7.275289535522461,67.30033111572266,6.729459762573242,15.144110679626465,27.135822296142578,110.64693450927734,11.32554817199707,12.396004676818848,,24.282649993896484,7.73348331451416,6.107086658477783,31.549453735351562,364.5642395019531,7.919488430023193,17.86788558959961,6550.60986328125
2006-08-25,6.179764270782471,8.138764381408691,17.14645004272461,10.252079963684082,31.932706832885742,10.684856414794922,43.561492919921875,40.532772064208984,4.042916297912598,29.460603713989258,7.397223472595215,67.10526275634766,6.796417713165283,14.998336791992188,27.08575439453125,108.58753204345703,11.205065727233887,12.396004676818848,,24.132057189941406,7.751596450805664,6.079823970794678,31.64252281188965,364.5642395019531,7.81417179107666,17.755687713623047,6526.18994140625
2006-08-28,6.137243270874023,7.871147155761719,17.051197052001953,10.29055118560791,31.932706832885742,10.53848934173584,42.85509490966797,39.97137451171875,3.9838337898254395,29.0471248626709,6.889169216156006,67.20280456542969,6.695979118347168,13.977933883666992,26.93555450439453,108.58753204345703,10.994216918945312,12.179165840148926,,23.755578994750977,7.697263240814209,6.01166296005249,31.17719078063965,354.5618896484375,7.793111324310303,17.64348602294922,6444.72998046875
