Date,SPY,EFA,AGG
2011-07-08,2973.9308341537835,1100.1406415708552,2049.8488703877083
2011-07-11,2911.037893658955,1063.5257518556537,2048.9779893425584
2011-07-12,2908.759557241967,1060.129216412417,2057.977518330372
2011-07-13,2926.9032301204425,1079.0475455457636,2067.9356676011957
2011-07-14,2895.1371383458027,1065.3831301165628,2054.545198467851
2011-07-15,2913.965099181398,1069.8009241538384,2058.8427635010157
2011-07-18,2835.696042766751,1034.1584298182133,2017.1061277282715
2011-07-19,2944.1133366872527,1072.4002209119644,2065.1889713590645
2011-07-20,2942.340065254408,1085.1185078958952,2061.927103778071
2011-07-21,2975.9215885877056,1105.472948867944,2053.6745390332217
2011-07-22,2976.8797795380524,1106.192255852162,2057.3632511625474
2011-07-25,2961.318326681896,1099.5887166085522,2052.145150786426
2011-07-26,2948.2057431675494,1105.4406410415831,2055.5015557675506
2011-07-27,2890.85010519193,1079.736895381211,2054.1967540659243
2011-07-28,2877.437504660891,1075.2931442072295,2054.6473626325896
2011-07-29,2859.7574095138116,1078.7968429683533,2068.314195640327
2011-08-01,2855.508541107265,1068.1593046942362,2079.0618595245905
2011-08-02,2772.91929239608,1036.3652299220703,2080.675178522186
2011-08-03,2789.8829228099785,1043.1493604504794,2084.2311528573046
2011-08-04,2661.972183116013,971.3954029981687,2097.534494390711
2011-08-05,2665.365480717781,991.2459315112428,2089.498283271416
2011-08-08,2497.823877411691,919.502467009861,2095.524981688781
2011-08-09,2613.068547762814,981.1045917865704,2107.1452825068263
2011-08-10,2496.7670534088975,922.193481429822,2123.578590662626
2011-08-11,2605.225897885888,965.0188034240564,2094.2645011992136
2011-08-12,2630.9326934814453,979.128231048584,2110.0557708740234
2011-08-15,2619.6360993648414,976.9163012214121,2060.6527512583416
2011-08-16,2568.4247012087144,951.9687936990886,2042.0531116690108
2011-08-17,2591.467273548187,965.4455594660249,2062.375214837084
2011-08-18,2538.2125251459656,940.1409640203346,2114.0947882101173
2011-08-19,2446.1526828716596,905.38351344275,2072.183929333958
2011-08-22,2436.6789339387906,906.9045779659718,2059.88412262802
2011-08-23,2589.041205163172,963.2129215405294,2113.9384559786413
2011-08-24,2626.8670934968686,964.0813523917168,2103.072659775906
2011-08-25,2583.6974237239338,939.65158355108,2104.7707507336163
2011-08-26,2627.591781616211,956.7325057983398,2112.7608032226562
2011-08-29,2631.8863722052192,953.6938877579232,2054.843711106805
2011-08-30,2712.0947498120368,974.4323319601244,2118.469775238191
2011-08-31,2723.19270466709,991.8712342507933,2115.808440612891
2011-09-01,2688.1708351298585,977.2870508869892,2117.500926222274
2011-09-02,2618.58218536817,955.1612438251614,2123.14312847564
2011-09-06,2604.864677386344,925.6878038372924,2133.1576667215268
2011-09-07,2689.4276319204364,957.2027013441548,2136.935269033187
2011-09-08,2655.9955608914024,936.3181425237563,2133.1124188011163
2011-09-09,2584.6018330603692,903.2491404746252,2134.5504446992563
2011-09-12,2581.96950390868,892.666474617974,2114.437130407052
2011-09-13,2581.865249912531,893.9944386032184,2095.899651618194
2011-09-14,2701.865755604769,936.6889157249134,2163.755196777289
2011-09-15,2761.5491282739677,961.5491443855572,2167.709713491029
2011-09-16,2770.387952067904,959.3282760146394,2165.0080684539716
2011-09-19,2743.7315469805035,933.257937211325,2170.473608681408
2011-09-20,2755.3813612165686,942.1039439931264,2186.589819810906
2011-09-21,2690.4204560509243,919.589106022886,2203.4324582542467
2011-09-22,2606.0689297286444,890.7320814849227,2212.033571249951
2011-09-23,2665.5984759284474,915.9090832147704,2237.4418630865694
2011-09-26,2730.7814296691213,935.3505850945367,2233.835091906425
2011-09-27,2762.228465210239,958.7771075806377,2231.5219934968627
2011-09-28,2690.7174119066913,937.1944050801831,2217.2403519052605
2011-09-29,2712.879406001128,955.8636074911046,2217.1647551726346
2011-09-30,2664.303867340088,930.1050882339478,2241.6210861206055
2011-10-03,2584.2400744387123,904.0925403145229,2247.088880764786
2011-10-04,2647.832123226908,921.6664969978265,2246.050214623843
2011-10-05,2609.937726114251,905.7266058532914,2166.3485177771363
2011-10-06,2753.741485997045,963.8606110580076,2241.4087308661547
2011-10-07,2727.2636512737663,954.4023014145023,2230.3289133821963
2011-10-10,2730.7754835267406,960.0084576832087,2156.5754451823013
2011-10-11,2749.410877407543,963.8814528663861,2174.2883040353627
2011-10-12,2750.876367085293,969.9461902327675,2152.3847877187654
2011-10-13,2815.278940972057,995.0172914616996,2208.379535594213
2011-10-14,2864.3491386230453,1006.9380131218932,2205.463937924069
2011-10-17,2730.860983010498,956.1623950618159,2152.0653531026474
2011-10-18,2850.388419569281,992.9128410810517,2200.778601359343
2011-10-19,2820.410986707313,976.3297854047123,2206.9300083657727
2011-10-20,2819.602295650082,974.2885197241121,2195.4798166506516
2011-10-21,2879.838129456708,1000.1824728377833,2201.8078456381336
2011-10-24,2834.1559799234237,986.9573508756584,2137.30719096151
2011-10-25,2779.04962394794,969.9666540912222,2148.2649421956885
2011-10-26,2807.280965678656,983.2230422807697,2142.394813973224
2011-10-27,2988.0906882942363,1067.206598314995,2195.1678068471374
2011-10-28,2982.4303844744572,1059.2982750820229,2200.158480445214
2011-10-31,2889.220165744424,996.9170664425183,2194.4174944797414
2011-11-01,2751.756329088559,946.1440492859547,2160.292379600607
2011-11-02,2879.345983907857,982.379287059106,2224.178378147728
2011-11-03,2863.1133794784546,983.5403156280518,2167.322201728821
2011-11-04,2853.5945817476604,973.8773636387195,2172.7776530308183
2011-11-07,2864.023852204118,975.5234439406922,2169.020699651446
2011-11-08,2971.162283856582,1011.2967464308676,2218.627954026233
2011-11-09,2853.4156718632876,956.7256508553073,2216.184208034101
2011-11-10,2886.0496174689615,969.9616703012725,2216.381189740787
2011-11-11,2956.017321647232,999.4334631831443,2225.538876516628
2011-11-14,2828.2488226759597,948.2348926344275,2151.4721051639935
2011-11-15,2931.774145408708,975.419631212535,2216.4301002085267
2011-11-16,2892.931370386068,959.3134893534443,2221.5085262755456
2011-11-17,2777.8999890466803,925.8734021097916,2166.403779652115
2011-11-18,2778.6144571047917,930.3004672049356,2168.8742800477776
2011-11-21,2740.639851355576,911.708028314184,2180.3121784528485
2011-11-22,2787.2018953099614,928.1470228923281,2227.7222008939716
2011-11-23,2723.0008541839925,901.7344203871653,2227.5455260345916
2011-11-25,2667.473709917278,880.4678629080372,2183.2611982421076
2011-11-28,2742.9868525447673,917.411748629791,2181.664344942081
2011-11-29,2811.02073191214,943.697751074651,2230.2569543813297
2011-11-30,2927.656546248618,992.225895874566,2225.2966072609415
2011-12-01,2924.294512912238,982.7332604630137,2223.872956192281
2011-12-02,2897.621621951126,974.4356179874812,2211.2033963838476
2011-12-05,2890.4000666979264,972.5142870608688,2184.324872521087
2011-12-06,2936.9354146400437,983.2425894571861,2216.7573577648873
2011-12-07,2949.8243263861514,990.8229715869456,2222.2952572982904
2011-12-08,2885.1161042434396,958.3023790227926,2224.5313423987827
2011-12-09,2934.4819708877185,982.3267781015966,2223.6800703182234
2011-12-12,2833.6316975457885,934.516471386014,2179.6645944504417
2011-12-13,2815.053555452032,924.4699671879134,2190.1805216280045
2011-12-14,2838.3738174330792,930.9792727105159,2237.5843033540295
2011-12-15,2856.1787607521255,938.0836481340593,2238.8173859737
2011-12-16,2863.2474008744757,935.1442002701842,2248.5964919810212
2011-12-19,2761.514679277403,903.1784389089007,2194.3306550346315
2011-12-20,2922.2012719281774,960.3795813154138,2250.744330276342
2011-12-21,2923.0370334855106,953.7088428683928,2241.316409324005
2011-12-22,2872.337821478024,937.3253591909306,2186.4852499654517
2011-12-23,2970.3881244659424,967.3757729530334,2238.4353790283203
2011-12-27,2972.737096786499,963.0768628120422,2242.473035812378
2011-12-28,2938.5742439402384,947.2503394986052,2250.0618261265045
2011-12-29,2968.9410514947085,964.6687011053073,2255.3741276284854
2011-12-30,2949.4707775115967,967.7662682533264,2248.796890258789
2012-01-03,2926.5411735433736,970.9418787755567,2191.9296611003665
2012-01-04,3000.183024167083,987.9555027762253,2240.50984998529
2012-01-05,3014.1399990260543,975.2374186050001,2248.0187399352726
2012-01-06,3000.417197749295,960.0241892058948,2245.4021167939645
2012-01-09,2948.023483605357,944.6134634432674,2199.052005192847
2012-01-10,3022.7428808931727,974.8256507954502,2234.7985315024853
2012-01-11,3013.8424900521204,968.325708865872,2234.904588342746
2012-01-12,3014.5335892163566,970.2930352298426,2228.2488741691923
2012-01-13,2991.9316546032205,957.6008098373422,2228.080852863961
2012-01-17,2939.733471309519,948.4057276073872,2181.337258019121
2012-01-18,3040.8137723075924,986.527263171738,2228.8428597926395
2012-01-19,3058.9011193340993,999.3741398758575,2226.695909383474
2012-01-20,2974.1449308270967,973.1346355297574,2151.4812660671305
2012-01-23,2973.741206436185,979.2730449342343,2154.9814846293884
2012-01-24,3058.9011193340993,1002.8562570452486,2221.0418961779214
2012-01-25,3081.4075566855026,1012.2874769464979,2222.0441694844194
2012-01-26,3060.477296070778,1010.9821194692049,2222.762694287114
2012-01-27,3108.2446069386788,1028.9921813599358,2262.165638937353
2012-01-30,2954.844591093308,969.9661854751903,2164.136301018123
2012-01-31,3037.2793453330232,1002.5979783682851,2229.1718743346282
2012-02-01,3037.1185122493625,1009.4715640734357,2205.814204959417
2012-02-02,3047.087197756191,1013.2820147741877,2210.150092210548
2012-02-03,3080.3964660080965,1025.9964117557902,2202.4240034782415
2012-02-06,3078.3353737557045,1021.04704732338,2204.0194557115756
2012-02-07,3100.7812129795784,1032.2091574769001,2212.28804471693
2012-02-08,3101.5812205721886,1033.0442344547919,2204.514402456698
2012-02-09,3100.2230194868753,1033.9610754058958,2197.1953854987805
2012-02-10,3071.0559268483485,1012.2836149145514,2195.705878801964
2012-02-13,3108.636099842435,1028.7476101978973,2206.954404402073
2012-02-14,3092.128366639765,1016.9653455967418,2199.7854012334283
2012-02-15,3089.2175929702353,1021.9100440350303,2207.2056211899326
2012-02-16,3117.0823112412327,1033.930794511325,2202.325341412259
2012-02-17,3132.7489964404813,1040.9673385232672,2204.755987693745
2012-02-21,3128.8257370817446,1039.3972916538696,2197.6349691324285
2012-02-22,3118.737735218223,1036.3474986919828,2203.8189838440885
2012-02-23,3135.679030288942,1045.9872003868222,2207.8556648936938
2012-02-24,3142.5648308258387,1052.2841030478012,2208.4553806410404
2012-02-27,3145.712211255828,1046.2324683112238,2213.9426033011114
2012-02-28,3160.227616234508,1057.7452979596274,2216.0947411517263
2012-02-29,3145.69404605616,1043.2873059800477,2212.399055198912
2012-03-01,3139.523725739273,1047.6228130655363,2192.242987933132
2012-03-02,3132.0834342520684,1038.6653493511258,2198.5112609138014
2012-03-05,3127.808015724513,1035.9808879338816,2201.3107235267235
2012-03-06,3086.2513278092956,1004.2560488590971,2208.695716130751
2012-03-07,3114.1059409362497,1018.7023876057647,2211.1893722724053
2012-03-08,3141.894638016238,1039.5878755710582,2203.9452893107664
2012-03-09,3151.9072938811005,1035.4546574908309,2202.050852583823
2012-03-12,3142.51704296557,1029.63611334929,2197.3236088795093
2012-03-13,3208.9570969814085,1049.5504462989702,2196.6560221508407
2012-03-14,3205.520136864041,1040.216701177931,2184.665360165047
2012-03-15,3222.9854278589482,1049.7655957293318,2182.9250073024014
2012-03-16,3231.8265515804524,1058.4355489447917,2186.088327966834
2012-03-19,3242.2991943359375,1063.2442836761475,2177.6103172302246
2012-03-20,3231.764868716011,1050.312377788723,2180.0678972795868
2012-03-21,3230.847518896553,1044.8701354942386,2188.2295551236894
2012-03-22,3207.5753406210424,1037.622024401935,2190.2301838323183
2012-03-23,3220.123873159755,1045.5777510579355,2196.718428543827
2012-03-26,3264.2149502577377,1058.5803295918158,2194.3736672529485
2012-03-27,3261.782202702714,1054.3948579693097,2201.9817439978942
2012-03-28,3236.8392667012813,1044.2979962368554,2195.6334584177966
2012-03-29,3229.121058217919,1036.9192504435487,2200.1450932821463
2012-03-30,3245.772958566784,1047.3229821359855,2198.978699896892
2012-04-02,3263.9801825681498,1057.7409004514047,2195.5162185403024
2012-04-03,3247.326799870294,1038.2069410022814,2183.8802150295814
2012-04-04,3214.0524090850085,1014.6474784494203,2187.7381269733596
2012-04-05,3213.534289323783,1008.9027019532514,2193.4838438815204
2012-04-09,3182.8371966986597,1006.2308494792087,2206.8273504140525
2012-04-10,3129.4117854413926,984.6921651156808,2207.0279532140703
2012-04-11,3155.8110639514925,998.7542348479328,2207.974730894115
2012-04-12,3195.960582344269,1016.7146535003412,2205.0226006441953
2012-04-13,3155.825734402446,996.5963765042761,2210.3381652941607
2012-04-16,3153.754243711126,1003.8344444183749,2210.7386489946657
2012-04-17,3199.383345095557,1019.4892862324195,2210.390447244572
2012-04-18,3188.5714778928377,1014.1575744316651,2213.192657589243
2012-04-19,3167.022822098239,1007.7226828572238,2210.840598588533
2012-04-20,3172.313490996574,1017.4304116273124,2211.241485191131
2012-04-23,3145.6362076063087,997.0625392533693,2213.4424268360162
2012-04-24,3157.5958038852696,1005.0572253845385,2210.2407301332714
2012-04-25,3199.74064808985,1018.4171003086958,2210.4911315609934
2012-04-26,3218.760336874402,1023.4629958804871,2211.6362766720704
2012-04-27,3210.8946540949837,1023.4550373513775,2202.420203628848
2012-04-30,3188.08692102629,1014.1142645174696,2194.1132530684117
2012-05-01,3199.131617504245,1015.4762334089901,2187.309968645728
2012-05-02,3187.3949328581803,1006.8817228478147,2187.9890380327124
2012-05-03,3172.8690709380317,1001.1302644998796,2197.1356470065075
2012-05-04,3122.6706253166194,986.1908050807833,2200.0761737952125
2012-05-07,3124.9506508036284,993.3601492240559,2200.871319033962
2012-05-08,3123.069532327936,981.4262307059907,2210.0024038843694
2012-05-09,3103.485149443819,969.7360427117965,2209.8459026936616
2012-05-10,3113.07095763096,975.275754756789,2209.912962772636
2012-05-11,3103.686932997167,969.2137097515006,2211.510457809374
2012-05-14,3073.542399150043,951.9441276957223,2219.523445379804
2012-05-15,3065.2604003464803,942.8728088331409,2225.1213367948076
2012-05-16,3063.900981021754,936.7179468673021,2232.272731581368
2012-05-17,3020.5025015172578,925.8878266676984,2235.1915527676174
2012-05-18,2987.564892632843,917.0254184894729,2229.3009428887744
2012-05-21,3042.0043771171477,938.1828858655499,2231.1638957491377
